s,kappa,dt,refline/x,refline/y,refline/z,refline/v,inner_edge/x,inner_edge/y,outer_edge/x,outer_edge/y,e_min,e_max,image,image_metadata,seq_num,course_id,name,t
360.0,-0.015397613280803597,0.10594069674816381,-615.450849976607,188.83877983731537,61.9692354956642,24.22149246051629,-616.3196894126423,189.41368274512732,-609.5555001279299,184.93298686786045,-7.072260669019749,1.041877438264106,,,2,1,2,12.278813280292159
361.0,-0.015467636154564295,0.105705673997576,-614.9267628772155,189.66788989364952,61.9692354956642,24.167110444681555,-615.860577717117,190.26386913942505,-609.0127680952925,185.87623600909237,-7.026732787747423,1.1080766217064801,,,2,1,2,12.31066744891326
362.0,-0.015537395423364913,0.10546883276815903,-614.4098895518198,190.5021829450622,61.9692354956642,24.112757644394236,-615.4094632404107,191.11824951332636,-608.4802611257114,186.82616792151907,-6.978838285147087,1.174532683408709,,,2,1,2,12.342478143705454
363.0,-0.015607154692165531,0.10523199153874208,-613.893016226424,191.33647599647486,61.9692354956642,24.058404844106914,-614.9583487637043,191.9726298872277,-607.9477541561304,187.77609983394575,-6.93094378254675,1.240988745110938,,,2,1,2,12.374288838497648
364.0,-0.015678069417531176,0.10499168054419886,-613.3973949203654,192.18501073302141,61.9692354956642,24.00362245212213,-614.5279706638815,192.8368540159208,-607.435824591117,188.7383995023773,-6.8873476643838165,1.3052774624559709,,,2,1,2,12.405974799192093
365.0,-0.015750085407228033,0.10474806252048043,-612.9220288896418,193.04711920338804,61.9692354956642,23.948430616781604,-614.1173563811609,193.71046021605267,-606.9435073268731,189.71248686491828,-6.847848331514272,1.3675004863718616,,,2,1,2,12.437541875960568
366.0,-0.01582210139692489,0.10450444449676198,-612.4466628589182,193.90922767375469,61.9692354956642,23.893238781441077,-613.7067420984403,194.5840664161845,-606.4511900626293,190.68657422745926,-6.808348998644728,1.4297235102877521,,,2,1,2,12.469108952729043
367.0,-0.015894637852856833,0.10425975678999497,-611.9803710161849,194.77683718711924,61.9692354956642,23.83782423499921,-613.3065449841224,195.462206031444,-605.9709171658203,191.6671097087943,-6.766915383521859,1.4929406936751577,,,2,1,2,12.500624391886799
368.0,-0.015969161261019223,0.10401098541943579,-611.5487211479957,195.66544769712428,61.9692354956642,23.781559457956938,-612.9461168588329,196.35765258938713,-605.536625316629,192.6722617803253,-6.718097376908346,1.5599532190966319,,,2,1,2,12.531942697284714
369.0,-0.01604368466918161,0.10376221404887663,-611.1170712798065,196.55405820712932,61.9692354956642,23.72529468091467,-612.5856887335433,197.25309914733026,-605.1023334674377,193.6774138518563,-6.669279370294832,1.6269657445181063,,,2,1,2,12.56326100268263
370.0,-0.016118208077343998,0.10351344267831745,-610.6854214116173,197.44266871713435,61.9692354956642,23.669029903872396,-612.2252606082536,198.1485457052734,-604.6680416182464,194.6825659233873,-6.6204613636813185,1.6939782699395807,,,2,1,2,12.594579308080545
371.0,-0.016195981788659705,0.10325659712128815,-610.2953171086077,198.353804660016,61.9692354956642,23.611688849627594,-611.9166564349468,199.06313065592295,-604.2937909663494,195.71481199834787,-6.557932069003879,1.770242528097248,,,2,1,2,12.625664865346645
372.0,-0.016274104111546863,0.10299888556662701,-609.9096687791124,199.26735657032665,61.9692354956642,23.55423235916986,-611.6136106445008,199.97976829668838,-603.9259800387346,196.74996404320322,-6.4939321688311535,1.847499081722659,,,2,1,2,12.656725459189898
373.0,-0.01635222643443402,0.10274117401196585,-609.524020449617,200.1809084806373,61.9692354956642,23.496775868712128,-611.3105648540547,200.8964059374538,-603.5581691111197,197.78511608805857,-6.429932268658428,1.9247556353480701,,,2,1,2,12.687786053033154
374.0,-0.016433051837523197,0.1024718764677197,-609.1672886203172,201.10831932121187,61.9692354956642,23.438807964599064,-611.0436273696988,201.8235961946093,-603.2304487517973,198.83501304905275,-6.358557366944206,2.0085302117776007,,,2,1,2,12.718680769507518
375.0,-0.016515689091862587,0.10219481293499164,-608.8299392706762,202.04501968272126,61.9692354956642,23.380497264341777,-610.8008929702103,202.75785977914336,-602.9296007532095,199.89479339964092,-6.282239065565669,2.096673762445384,,,2,1,2,12.749464299818046
376.0,-0.016598326346201977,0.10191774940226357,-608.4925899210351,202.98172004423066,61.9692354956642,23.322186564084493,-610.5581585707217,203.6921233636774,-602.6287527546216,200.9545737502291,-6.205920764187132,2.184817313113168,,,2,1,2,12.780247830128573
377.0,-0.01668213624739188,0.10163140131416747,-608.1700850441215,203.924629899886,61.9692354956642,23.263840874939476,-610.3318446846724,204.62980660243548,-602.3480618267416,202.02019962731956,-6.126321794979526,2.274183658669273,,,2,1,2,12.81094054671198
378.0,-0.0167687585499301,0.10132278574117244,-607.8831822029746,204.88243220990714,61.9692354956642,23.205411270679708,-610.1449127098236,205.57569132158477,-602.1157143304858,203.0998450420137,-6.038854681477838,2.3664826774262804,,,2,1,2,12.841415461449511
379.0,-0.016855380852468318,0.10101417016817742,-607.5962793618277,205.8402345199283,61.9692354956642,23.14698166641994,-609.957980734975,206.52157604073403,-601.8833668342302,204.17949045670787,-5.951387567976152,2.458781696183288,,,2,1,2,12.871890376187041
380.0,-0.01694200315500654,0.10070555459518238,-607.3093765206808,206.7980368299494,61.9692354956642,23.088552062160172,-609.7710487601262,207.46746075988332,-601.6510193379744,205.259135871402,-5.8639204544744645,2.551080714940295,,,2,1,2,12.902365290924573
381.0,-0.017029703893448666,0.10035710349670166,-607.0747573013972,207.77449976591507,61.9692354956642,23.030196021098334,-609.6325467577531,208.41963035406457,-601.49940968857,206.35608502881186,-5.754839651631612,2.6388210720591254,,,2,1,2,12.93249489462008
382.0,-0.017117415717393357,0.10000824291925392,-606.8406755180633,208.7511545189521,61.9692354956642,22.971840736210336,-609.4945425787388,209.3718645519909,-601.3486299629517,207.45321205556337,-5.64553667646703,2.7265145695963198,,,2,1,2,12.962620948780163
383.0,-0.017205127541338044,0.09965938234180619,-606.6065937347295,209.72780927198914,61.9692354956642,22.913485451322337,-609.3565383997245,210.32409874991728,-601.1978502373333,208.55033908231488,-5.536233701302447,2.8142080671335146,,,2,1,2,12.992747002940247
384.0,-0.017293864796655494,0.09928310989228241,-606.4106294907094,210.71554744106245,61.9692354956642,22.85466748272355,-609.2497232522012,211.2785729150343,-601.0808835176542,209.65084190189634,-5.436500543018422,2.8952222107654553,,,2,1,2,13.02260654001011
385.0,-0.017383072750979965,0.09889425469825747,-606.2321621639692,211.7083731791934,61.9692354956642,22.795637130566945,-609.1572246611466,212.2340752819017,-600.9794378252647,210.75289429600338,-5.3411601733917,2.973170361553507,,,2,1,2,13.05234373897617
386.0,-0.017472280705304436,0.09850539950423251,-606.0536948372289,212.7011989173243,61.9692354956642,22.736606778410344,-609.064726070092,213.18957764876913,-600.8779921328751,211.85494669011044,-5.245819803764977,3.0511185123415583,,,2,1,2,13.082080937942228
387.0,-0.01756284219743465,0.09810651170693382,-605.8974006596293,213.69899001073748,61.9692354956642,22.67706239817154,-608.9926156250173,214.1458784046556,-600.7969670119912,212.9584081860551,-5.154801813657312,3.127901976548813,,,2,1,2,13.111659968851816
388.0,-0.017655603185112754,0.09769132095441607,-605.7771377939074,214.70484979406137,61.9692354956642,22.61668272358521,-608.9536358661503,215.10347654070057,-600.7491252687134,214.0641594689604,-5.070807679453868,3.202792827976225,,,2,1,2,13.140981977065357
389.0,-0.01774836417279086,0.0972761302018983,-605.6568749281856,215.7107095773853,61.9692354956642,22.55630304899888,-608.9146561072833,216.06107467674553,-600.7012835254357,215.16991075186573,-4.986813545250423,3.277683679403637,,,2,1,2,13.170303985278897
390.0,-0.017841638016825416,0.09686092101423259,-605.5412320827048,216.71729785964308,61.9692354956642,22.495890402028113,-608.8802035744928,217.01859634756744,-600.6580384155945,216.2757944459194,-4.903304591842515,3.3526867265213958,,,2,1,2,13.199594206137862
391.0,-0.0179411015685314,0.09644548933117343,-605.4813486606332,217.73267845846868,61.9692354956642,22.435079808501122,-608.9003905243233,217.9751951530064,-600.6702704718011,217.3832762215611,-4.825651327370481,3.429043873118484,,,2,1,2,13.228500782668343
392.0,-0.018040565120237387,0.09603005764811427,-605.4214652385616,218.74805905729426,61.9692354956642,22.37426921497413,-608.9205774741537,218.93179395844538,-600.6825025280077,218.4907579972028,-4.747998062898446,3.505401019715572,,,2,1,2,13.257407359198826
393.0,-0.018140028671943375,0.09561462596505511,-605.36158181649,219.76343965611986,61.9692354956642,22.313458621447136,-608.9407644239841,219.88839276388435,-600.6947345842143,219.5982397728445,-4.670344798426411,3.5817581663126603,,,2,1,2,13.286313935729307
394.0,-0.018240850327913144,0.09522343102684877,-605.3500411557642,220.7832022222014,61.9692354956642,22.25380899077091,-609.0039938742573,220.84101460605612,-600.7650458520064,220.70419527967084,-4.587194350675199,3.655704820666895,,,2,1,2,13.314924002452052
395.0,-0.018342072899429383,0.09483939083225555,-605.352771390948,221.8042583552379,61.9692354956642,22.194502079036194,-609.0799295710585,221.7924624393951,-600.8525022385292,221.80970022838284,-4.502421121597714,3.728939892088531,,,2,1,2,13.343446538787942
396.0,-0.01844329547094562,0.09445535063766233,-605.3555016261317,222.82531448827442,61.9692354956642,22.13519516730148,-609.1558652678597,222.7439102727341,-600.939958625052,222.91520517709486,-4.417647892520228,3.802174963510167,,,2,1,2,13.37196907512383
397.0,-0.018543402482995366,0.09409794839941074,-605.3883271030318,223.84708054434057,61.9692354956642,22.077091305793676,-609.2589022340575,223.69119166115453,-601.0602911413059,224.0171805421451,-4.332378182877227,3.8746936342499905,,,2,1,2,13.400338655384731
398.0,-0.018642239565019453,0.09377087026453186,-605.4554123860945,224.86965476222892,61.9692354956642,22.020356971999473,-609.3927907297109,224.63373005409946,-601.2180491696251,225.11513790151773,-4.246543289937201,3.946396769141158,,,2,1,2,13.42853411358574
399.0,-0.018741076647043543,0.09344379212965298,-605.5224976691571,225.8922289801173,61.9692354956642,21.963622638205266,-609.5266792253644,225.57626844704436,-601.3758071979445,226.21309526089033,-4.160708396997174,4.018099904032325,,,2,1,2,13.456729571786752
400.0,-0.01883911326245517,0.09312717227441707,-605.6001800781519,226.91431901206602,61.9692354956642,21.90735989898136,-609.6690549789824,226.51683186823942,-601.5414053053785,227.30952232866244,-4.078349249665039,4.088661959994447,,,2,1,2,13.484882106650046
401.0,-0.01893304575110827,0.09286417377535369,-605.7321957315626,227.93392654138424,61.9692354956642,21.853515104322547,-609.8549463295996,227.44726927758123,-601.7472008151564,228.39810333438996,-4.013810833807726,4.153373512645872,,,2,1,2,13.512814566351992
402.0,-0.01902697823976137,0.0926011752762903,-605.8642113849731,228.95353407070246,61.9692354956642,21.799670309663735,-610.0408376802167,228.377706686923,-601.9529963249344,229.48668434011748,-3.9492724179504135,4.218085065297298,,,2,1,2,13.540747026053939
403.0,-0.01912091072841447,0.09233817677722693,-605.9962270383838,229.97314160002068,61.9692354956642,21.745825515004924,-610.2267290308338,229.3081440962648,-602.1587918347122,230.57526534584503,-3.8847340020931007,4.282796617948723,,,2,1,2,13.568679485755885
404.0,-0.01920984011735286,0.09211651808513092,-606.185652967672,230.9857403034312,61.9692354956642,21.694547960032367,-610.4484610179215,230.22741774537073,-602.405372747873,231.6547609790661,-3.840590641933755,4.331560054662628,,,2,1,2,13.596427429718329
405.0,-0.019297946724214685,0.09190165790878732,-606.3845202730463,231.99718637414128,61.9692354956642,21.643692599083618,-610.6760871576311,231.1448554642828,-602.6586610026425,232.73276248223118,-3.799801339705621,4.3777007525353016,,,2,1,2,13.624145029243932
406.0,-0.019386053331076514,0.09168679773244372,-606.5833875784205,233.00863244485137,61.9692354956642,21.59283723813487,-610.9037132973406,232.06229318319487,-602.911949257412,233.81076398539625,-3.7590120374774862,4.423841450407975,,,2,1,2,13.651862628769535
407.0,-0.019470664373237946,0.09148277498215661,-606.8192389246042,234.01286111877664,61.9692354956642,21.543797853346472,-611.1548733040166,232.97193523543928,-603.1981960751198,234.88054498270773,-3.724689879749147,4.460247869167548,,,2,1,2,13.679471961219082
408.0,-0.019552465108914143,0.091287465127021,-607.084824090255,235.0112872690099,61.9692354956642,21.496218447136037,-611.4249536811125,233.87530985610377,-603.5109403749535,235.94371699323392,-3.6955670702481935,4.488828282670364,,,2,1,2,13.70699425088955
409.0,-0.019634265844590337,0.09109215527188538,-607.3504092559058,236.00971341924316,61.9692354956642,21.448639040925602,-611.6950340582084,234.77868447676826,-603.8236846747874,237.0068890037601,-3.6664442607472405,4.517408696173181,,,2,1,2,13.73451654056002
410.0,-0.019714384273601386,0.09089618973274678,-607.632695006427,237.00359709611698,61.9692354956642,21.402017046617715,-611.9752886123042,235.6784633396337,-604.1506387587451,238.06579321126344,-3.641042012098281,4.5410082722769465,,,2,1,2,13.76198936688034
411.0,-0.019789453053070283,0.09069825607775031,-607.9651096082993,237.98384598273822,61.9692354956642,21.35826884142064,-612.2860822050271,236.567449094976,-604.5202452504841,239.11188708517736,-3.626807482624451,4.549657254762611,,,2,1,2,13.78931372289581
412.0,-0.019864521832539183,0.09050032242275384,-608.2975242101714,238.96409486935949,61.9692354956642,21.314520636223563,-612.5968757977499,237.45643485031835,-604.8898517422231,240.15798095909128,-3.6125729531506208,4.558306237248276,,,2,1,2,13.81663807891128
413.0,-0.01993959061200808,0.09030238876775738,-608.6299388120437,239.94434375598075,61.9692354956642,21.27077243102649,-612.9076693904727,238.34542060566065,-605.2594582339622,241.2040748330052,-3.598338423676791,4.5669552197339405,,,2,1,2,13.843962434926752
414.0,-0.020007286979762062,0.09009648279564725,-609.0252608272808,240.90238370306673,61.9692354956642,21.23012116213628,-613.2643513665855,239.2169938436954,-605.6858699304789,242.23009419225352,-3.595384015053549,4.564040835814113,,,2,1,2,13.871091679809801
415.0,-0.020074558080302212,0.08989011695162304,-609.4242115682925,241.85914255867226,61.9692354956642,21.189648535666702,-613.6236803496353,240.08756266512844,-606.1155583554397,243.2549555813218,-3.5930802843565135,4.560459435346116,,,2,1,2,13.898209669981249
416.0,-0.020141829180842362,0.08968375110759882,-609.8231623093043,242.81590141427782,61.9692354956642,21.149175909197126,-613.9830093326849,240.9581314865615,-606.5452467804005,244.2798169703901,-3.5907765536594782,4.55687803487812,,,2,1,2,13.925327660152695
417.0,-0.02020741064258908,0.08947487507765811,-610.2640632773237,243.75423885279724,61.9692354956642,21.109432302944597,-614.3733200274893,241.81544586511478,-607.0156488532385,245.2875962134014,-3.5934882429773833,4.545370406927461,,,2,1,2,13.95231085426008
418.0,-0.020272045908219315,0.08926459334599282,-610.728456332548,244.68226031527806,61.9692354956642,21.07009694731989,-614.7809804513945,242.6653377682682,-607.5088505301452,246.28580947087593,-3.5990085627310444,4.52942409912901,,,2,1,2,13.979218562699861
419.0,-0.020336681173849548,0.08905431161432752,-611.1928493877724,245.61028177775884,61.9692354956642,21.030761591695182,-615.1886408752997,243.51522967142157,-608.0020522070519,247.28402272835046,-3.604528882484705,4.513477791330558,,,2,1,2,14.006126271139642
420.0,-0.020402517700111696,0.08884384897467336,-611.6786530489513,246.52675896737748,61.9692354956642,20.99138973583311,-615.6125524387502,244.35710421623247,-608.5179130864509,248.2707222827044,-3.610764121685808,4.4935458192746065,,,2,1,2,14.03296302
421.0,-0.020470721882206985,0.08863302976972126,-612.2066564998619,247.42048267265184,61.9692354956642,20.951945938880478,-616.0684946076477,245.18317674044792,-609.0784347093474,249.23472860494007,-3.6184084499346985,4.465758198762743,,,2,1,2,14.05965990923483
422.0,-0.020538926064302274,0.08842221056476918,-612.7346599507723,248.3142063779262,61.9692354956642,20.912502141927845,-616.5244367765451,246.00924926466337,-609.6389563322439,250.19873492717574,-3.6260527781835887,4.43797057825088,,,2,1,2,14.08635679846966
423.0,-0.020607067643594677,0.08821128049456668,-613.2646405842646,249.20663846002049,61.9692354956642,20.873133729040138,-616.9819915460649,246.83440259984806,-610.201284110714,251.16166480866607,-3.6341346478707557,4.409888912856469,,,2,1,2,14.113046798278821
424.0,-0.020673324823329974,0.08799701328258919,-613.8541361565427,250.06019154570723,61.9692354956642,20.836034442964777,-617.4880870159742,247.63188753485565,-610.8179787642473,252.0921928747378,-3.655386900583895,4.372956237269209,,,2,1,2,14.139529420301672
425.0,-0.02073958200306527,0.08778274607061169,-614.4436317288208,250.91374463139397,61.9692354956642,20.798935156889417,-617.9941824858836,248.4293724698632,-611.4346734177806,253.02272094080953,-3.6766391532970344,4.336023561681949,,,2,1,2,14.166012042324525
426.0,-0.020805839182800566,0.0875684788586342,-615.0331273010988,251.7672977170807,61.9692354956642,20.761835870814057,-618.5002779557929,249.22685740487077,-612.0513680713138,253.95324900688126,-3.6978914060101733,4.299090886094688,,,2,1,2,14.192494664347375
427.0,-0.02080472233500929,0.0873460049305333,-615.6654550387129,252.58789312554603,61.9692354956642,20.743801497530757,-619.0397276809337,250.00392050045812,-612.7095034445115,254.85544017541991,-3.7271551916735737,4.251821997147227,,,2,1,2,14.218813153733969
428.0,-0.020778396799662226,0.08712046037491895,-616.3138088729243,253.39615707902584,61.9692354956642,20.732900458077978,-619.5916572448142,250.77334255411645,-613.3831442905516,255.74702880137005,-3.7594165750522994,4.2006857073233,,,2,1,2,14.245070231201206
429.0,-0.020752071264315167,0.08689491581930461,-616.9621627071357,254.20442103250565,61.9692354956642,20.721999418625195,-620.1435868086947,251.54276460777479,-614.0567851365918,256.6386174273202,-3.7916779584310256,4.149549417499375,,,2,1,2,14.271327308668443
430.0,-0.02067370241923925,0.08666098163331827,-617.6336956537843,254.99179235217863,61.9692354956642,20.729317884798405,-620.7151051796977,252.29968931001525,-614.7523743194557,257.5127108826437,-3.829531184044275,4.092837907433874,,,2,1,2,14.297480527819348
431.0,-0.02052442468184512,0.08641561659484123,-618.3368100889356,255.75069750533436,61.9692354956642,20.76146038636167,-621.3133132562963,253.0395863990895,-615.4778680618206,258.3629672073829,-3.875003282110758,4.028530172343104,,,2,1,2,14.32349224024811
432.0,-0.02037514694445099,0.0861702515563642,-619.039924524087,256.5096026584901,61.9692354956642,20.793602887924933,-621.9115213328948,253.77948348816378,-616.2033618041855,259.213223532122,-3.920475380177241,3.9642224372523334,,,2,1,2,14.349503952676871
433.0,-0.020228512554896116,0.08592215268405294,-619.7488908859704,257.2623389764827,61.9692354956642,20.82841290948317,-622.5146722019304,254.51612868259656,-616.9335829061539,260.05941555458094,-3.968914719172982,3.8978863779138595,,,2,1,2,14.375483770980255
434.0,-0.02010147688402349,0.08565378419779038,-620.5012455087799,257.9693373620077,61.9692354956642,20.883000870661892,-623.1544706876879,255.2286631764563,-617.6988543293875,260.87547339800847,-4.039354235130442,3.816511602997817,,,2,1,2,14.401227114922753
435.0,-0.019974441213150864,0.08538541571152783,-621.2536001315895,258.6763357475328,61.9692354956642,20.937588831840614,-623.7942691734454,255.94119767031603,-618.4641257526209,261.691531241436,-4.109793751087901,3.735136828081775,,,2,1,2,14.42697045886525
436.0,-0.01984740554227824,0.08511704722526527,-622.0059547543991,259.3833341330578,61.9692354956642,20.992176793019336,-624.4340676592028,256.6537321641758,-619.2293971758544,262.5075890848635,-4.18023326704536,3.6537620531657327,,,2,1,2,14.452713802807747
437.0,-0.019646036517193148,0.08483979770011352,-622.7937309104229,260.04668852047456,61.9692354956642,21.05598638095104,-625.1100036641153,257.3389337790255,-620.026686502884,263.2939325048498,-4.268075552677274,3.5646792517607984,,,2,1,2,14.478229704209069
438.0,-0.01942772800302464,0.08456052431551259,-623.589579118106,260.70009707620716,61.9692354956642,21.121897443346917,-625.7941748834577,258.0179066287333,-620.8312722439874,264.073504440395,-4.359883676122439,3.4738399033528857,,,2,1,2,14.503693774766965
439.0,-0.019209419488856135,0.08428125093091166,-624.385427325789,261.35350563193975,61.9692354956642,21.18780850574279,-626.4783461028,258.696879478441,-621.6358579850909,264.85307637594025,-4.4516917995676035,3.3830005549449735,,,2,1,2,14.529157845324862
440.0,-0.018982423495800326,0.08401186695775024,-625.200375376444,261.9791355731652,61.9692354956642,21.26122651279354,-627.1864962376344,259.3537579505303,-622.4577382585702,265.61541937837256,-4.555894594969074,3.29281537042586,,,2,1,2,14.55448938370929
441.0,-0.01874707977145586,0.08375198564357322,-626.0336763185248,262.5780732585032,61.9692354956642,21.341857884917253,-627.9176875269532,259.98940610600613,-623.2962367144831,266.3612072321959,-4.672007334814104,3.2032587669293053,,,2,1,2,14.579693572953012
442.0,-0.018511736047111396,0.08349210432939622,-626.8669772606056,263.1770109438412,61.9692354956642,21.42248925704097,-628.648878816272,260.62505426148203,-624.1347351703961,267.10699508601925,-4.788120074659134,3.113702163432751,,,2,1,2,14.604897762196732
443.0,-0.018280634449047393,0.08324385446279806,-627.7068158654959,263.7646835418905,61.9692354956642,21.505266720753642,-629.3893016050741,261.250320534886,-624.9816798279578,267.8425619913375,-4.905200992386692,3.025655546897745,,,2,1,2,14.630060168020636
444.0,-0.018065930097342687,0.08304056405729467,-628.5719247383156,264.3088127847168,61.9692354956642,21.59633955102715,-630.1654072475411,261.83545733859677,-625.8612718986508,268.5386214893835,-5.026024243606895,2.9434455383679907,,,2,1,2,14.655061066858853
445.0,-0.01785122574563798,0.08283727365179129,-629.4370336111353,264.85294202754307,61.9692354956642,21.68741238130066,-630.941512890008,262.4205941423076,-626.7408639693439,269.2346809874295,-5.146847494827099,2.8612355298382366,,,2,1,2,14.68006196569707
446.0,-0.017636521393933274,0.08263398324628791,-630.3021424839551,265.3970712703693,61.9692354956642,21.778485211574168,-631.717618532475,263.0057309460184,-627.620456040037,269.9307404854755,-5.267670746047302,2.7790255213084825,,,2,1,2,14.705062864535286
447.0,-0.01743593924641763,0.08249949736184213,-631.1916847937777,265.8919098423144,61.9692354956642,21.87521852239484,-632.5258493478037,263.54970640033343,-628.5357519712613,270.5764350341663,-5.386913528641772,2.6963961694987892,,,2,1,2,14.729949383048387
448.0,-0.017236907089636218,0.08237256315762162,-632.083908809689,266.38133848800953,61.9692354956642,21.97257310255009,-633.3376060801639,264.08916416680614,-629.4549666004638,271.2166017485484,-5.505982845983025,2.613720792423517,,,2,1,2,14.754823347682382
449.0,-0.017037874932854802,0.08224562895340112,-632.9761328256003,266.8707671337047,61.9692354956642,22.069927682705345,-634.1493628125241,264.62862193327885,-630.3741812296661,271.8567684629305,-5.625052163324279,2.5310454153482445,,,2,1,2,14.77969731231638
450.0,-0.016844211500419048,0.08215496056994255,-633.8818839324748,267.3279281670046,61.9692354956642,22.169741469931576,-634.9787622544986,265.1428212596017,-631.3116864404184,272.4682165114785,-5.748422170155628,2.4454793427959687,,,2,1,2,14.804531805825668
451.0,-0.016654177260681677,0.082088807442518,-634.7967791891684,267.76327668474966,61.9692354956642,22.27121765138243,-635.8200879547031,265.63994618599975,-632.2615558629902,273.0602510894062,-5.874699391045764,2.3579591950774272,,,2,1,2,14.82933961733224
452.0,-0.016464143020944306,0.08202265431509344,-635.7116744458621,268.1986252024947,61.9692354956642,22.37269383283328,-636.6614136549075,266.13707111239773,-633.211425285562,273.65228566733396,-6.000976611935901,2.270439047358886,,,2,1,2,14.854147428838811
453.0,-0.016276918752116235,0.08196898026030039,-636.6319320788976,268.618569906976,61.9692354956642,22.475015936778732,-637.5090936405113,266.62516959212684,-634.1700070356976,274.2281922759427,-6.126830538464663,2.1780736573778063,,,2,1,2,14.878948387706743
454.0,-0.016096500234495097,0.08194553052681335,-637.5651773906103,269.0012065666073,61.9692354956642,22.579386865507228,-638.3721637091164,267.09140601267666,-635.1496900483538,274.76503693330704,-6.251659245799423,2.073973087766577,,,2,1,2,14.903732749479827
455.0,-0.015916081716873958,0.08192208079332632,-638.4984227023228,269.38384322623864,61.9692354956642,22.683757794235724,-639.2352337777215,267.5576424332265,-636.12937306101,275.3018815906713,-6.376487953134181,1.969872518155348,,,2,1,2,14.928517111252912
456.0,-0.01573566319925282,0.08189863105983927,-639.4316680140354,269.76647988587,61.9692354956642,22.78812872296422,-640.0983038463266,268.02387885377635,-637.1090560736662,275.8387262480356,-6.50131666046894,1.8657719485441189,,,2,1,2,14.953301473025999
457.0,-0.01556656871983027,0.0819141906880532,-640.3791675349631,270.0987294952375,61.9692354956642,22.894360146194252,-640.986269569913,268.4454210530815,-638.1189387851873,276.3049950004983,-6.606881970680138,1.761693036143009,,,2,1,2,14.978101680738785
458.0,-0.015397614211187736,0.08193023249150262,-641.3268432450512,270.4303562954441,61.9692354956642,23.000614566067533,-641.8745430162556,268.86641080944173,-639.1291947801019,276.7703913994519,-6.712209175661214,1.6576143914358559,,,2,1,2,15.00290208431532
459.0,-0.015228659702545205,0.08194627429495206,-642.2745189551395,270.7619830956507,61.9692354956642,23.106868985940817,-642.7628164625983,269.287400565802,-640.1394507750165,277.23578779840557,-6.817536380642291,1.553535746728703,,,2,1,2,15.027702487891853
460.0,-0.015067575655579634,0.08197731584615667,-643.2297175988208,271.0600281359726,61.9692354956642,23.213821455066487,-643.6671899203478,269.6726562097149,-641.1674322910148,277.64764623612774,-6.904284329793242,1.4549611847027917,,,2,1,2,15.052528853448537
461.0,-0.01491013854546804,0.08201530783243535,-644.1884021452225,271.3425123918357,61.9692354956642,23.321097379365302,-644.5790236424831,270.0413537332814,-642.20362728403,278.03469678176987,-6.9824232067464775,1.3589370501869094,,,2,1,2,15.077367249011349
462.0,-0.014752701435356447,0.08205329981871404,-645.1470866916244,271.62499664769894,61.9692354956642,23.428373303664113,-645.4908573646184,270.4100512568479,-643.2398222770452,278.42174732741205,-7.060562083699712,1.2629129156710268,,,2,1,2,15.10220564457416
463.0,-0.014599233371708807,0.0820932996499614,-646.10890299344,271.8895082569361,61.9692354956642,23.535792874142796,-646.4105730380578,270.7566954783029,-644.2829666113597,278.78002442987355,-7.1291697810469135,1.172401731920765,,,2,1,2,15.12706044382231
464.0,-0.014452270951157196,0.0821365905292922,-647.0758525390136,272.1245609960134,61.9692354956642,23.643447894316218,-647.3432079762503,271.06719224874416,-645.3375015742943,279.09113913358834,-7.182154972242039,1.0909267966530607,,,2,1,2,15.151942130264453
465.0,-0.014305308530605586,0.08217988140862299,-648.0428020845872,272.3596137350907,61.9692354956642,23.751102914489643,-648.2758429144427,271.3776890191854,-646.3920365372287,279.40225383730314,-7.235140163437163,1.0094518613853563,,,2,1,2,15.176823816706598
466.0,-0.014159045681120854,0.08222346222665655,-649.0101905444211,272.59126417006166,61.9692354956642,23.858753238859332,-649.2095194355509,271.6848082124408,-647.4472563625804,279.70913480333786,-7.2876151167660135,0.9281288841857516,,,2,1,2,15.201709017457596
467.0,-0.01402147580708992,0.08227064586668409,-649.9830330189678,272.78063706171656,61.9692354956642,23.966345212464535,-650.1561388228645,271.9499571228183,-648.5109863914896,279.9634067072298,-7.333749777511133,0.8486941608298773,,,2,1,2,15.226637887539766
468.0,-0.013883905933058986,0.08231782950671163,-650.9558754935147,272.9700099533715,61.9692354956642,24.073937186069738,-651.1027582101781,272.21510603319587,-649.5747164203989,280.21767861112176,-7.379884438256253,0.769259437474003,,,2,1,2,15.251566757621937
469.0,-0.013746336059028053,0.08236501314673916,-651.9287179680614,273.1593828450264,61.9692354956642,24.18152915967494,-652.0493775974917,272.48025494357336,-650.638446449308,280.4719505150137,-7.4260190990013735,0.6898247141181287,,,2,1,2,15.276495627704108
470.0,-0.013615354960225558,0.08241339156538269,-652.9045303047453,273.3147876838367,61.9692354956642,24.288838165916843,-653.0064850761203,272.6977431058693,-651.7075848151835,280.6778240654876,-7.460995342074343,0.6254992148941744,,,2,1,2,15.301462026100921
471.0,-0.01348634143475277,0.08246212677484975,-653.8812295166573,273.46004881117995,61.9692354956642,24.396062671015834,-653.9667245615386,272.9009985749031,-652.778338245954,280.8692446552692,-7.492639402115989,0.5656857084767347,,,2,1,2,15.32643963139256
